YDL200C	-0.271623	-0.252602	0.124867	-0.031835	-0.184388	0.008511	-0.097408	0.006030	-0.033382	0.038802	-0.126827	-0.293815	-0.190850	-0.104934	-0.219822	-0.016508	-0.032036	-0.139810	0.146988	-0.043353	0.004131	-0.020787	-0.221348	-0.102728	-0.244996	-0.217327	-0.220758	-0.144933	-0.171586	0.010114	0.137120	-0.343264	0.019097	-0.004542	-0.068964	-0.217870	-0.144439	-0.185900	-0.195450	-0.086771	-0.046995	0.039167	-0.004849	0.196657	0.040883	-0.214827	-0.210785	0.045506
YDL201W	0.128844	-0.119728	0.125168	0.298712	0.207397	-0.045065	0.367613	0.289652	0.243164	0.325003	0.201847	0.100181	0.042535	0.235049	0.196657	0.000605	0.493263	0.219194	0.641758	0.389085	0.076471	0.185400	0.122248	0.058964	0.015337	-0.078281	-0.002867	0.373761	0.317837	0.227325	0.113218	0.127164	0.110569	0.214096	0.138736	0.330926	0.274876	-0.009417	0.060565	0.185099	0.290699	0.247402	0.447583	0.178167	0.182437	0.147932	0.029510	0.133181
YDL203C	0.462668	0.485329	0.131893	0.351312	0.338876	0.286975	0.092467	0.295089	0.279433	-0.021608	0.053323	-0.085329	0.045956	0.037573	0.046189	0.074907	0.034253	0.150683	0.073696	-0.115191	-0.195187	0.164472	0.003928	-0.089749	0.100181	0.107195	0.268955	0.326782	0.393155	0.139489	0.214393	0.487135	0.113218	0.061513	0.133181	-0.041255	0.094934	0.197759	-0.100113	0.051804	-0.257407	-0.020430	0.035902	0.177899	0.056918	-0.041011	-0.181052	-0.002867
YDL205C	0.515445	0.488333	0.508365	0.456343	0.585890	0.138467	0.655117	0.681012	0.663247	0.210954	0.811843	0.503016	0.283706	0.565127	0.811843	0.193969	0.199483	0.374855	0.318351	0.577723	0.428814	0.200660	0.173771	0.195923	0.249382	0.289240	0.225176	-0.202827	0.118755	0.312377	0.249939	0.056127	0.516542	0.322437	0.205928	0.164949	0.127584	0.509357	0.590315	0.768677	0.733441	0.639539	0.687948	0.925492	0.104718	0.441924	1.113627	0.371150
YDL207W	0.117151	0.273479	0.186030	0.240701	0.339303	0.180820	0.247107	0.312377	0.196919	0.146484	0.208508	0.146988	0.188958	0.218012	0.082815	0.219756	-0.033022	0.226476	0.019515	0.110780	-0.026149	-0.069739	-0.082226	-0.079298	0.170046	0.274576	0.262092	0.281776	0.248565	0.246714	0.266910	0.067292	0.175739	0.147230	0.088156	-0.005950	0.159799	0.219756	0.252402	0.135469	0.035428	0.272815	0.087725	0.119025	0.147932	-0.090544	0.005655	0.071001
YDL209C	0.619177	0.461853	0.465692	0.285484	0.319758	0.348835	0.348358	0.244779	0.120579	0.143080	0.184221	-0.116754	-0.057900	-0.179274	0.186030	0.325003	0.244779	0.355384	0.377274	0.624510	0.098815	0.339692	0.493263	0.419500	0.305015	0.343852	0.424323	0.279722	0.319206	0.424323	0.480835	0.426710	0.370027	-0.037687	-0.045706	-0.239933	-0.185388	-0.046404	0.022369	0.292599	0.497747	0.353836	0.316096	0.432289	0.227325	0.316096	0.395904	0.057699
YDL210W	0.131753	0.114641	0.147447	-0.003425	0.045956	0.196919	0.260180	0.129267	0.369523	0.214096	0.261702	0.041739	-0.169772	0.021748	0.150948	0.398823	0.166239	0.391902	-0.488354	0.040722	0.196217	-0.366361	0.049911	-0.060179	-0.095378	0.107816	0.098424	0.111024	0.267590	0.083300	0.303441	0.136194	-0.009022	-0.081960	-0.310045	1.092544	-0.063774	0.037334	0.295966	-0.447882	0.231375	-0.032605	0.002952	-0.236110	-0.244659	-0.098976	-0.128295	0.399386
YDL211C	0.342992	0.291476	-0.135247	-0.193354	-0.287753	-0.204508	-0.022011	-0.068537	0.154675	0.164192	0.577723	0.738692	0.514200	0.304217	0.160506	0.035428	-0.311050	-0.226560	-0.160101	-0.000228	0.018071	0.271916	0.162416	0.144849	0.201143	0.300956	0.173771	-0.144439	-0.196292	-0.224511	-0.263006	0.190359	0.125592	0.314171	0.357563	0.106237	0.466614	0.345574	0.033520	0.092467	0.162643	-0.109265	-0.144439	0.096757	-0.075362	0.268516	0.068031	0.096383
YDL213C	0.470414	0.266580	0.109308	0.492372	0.675348	0.249097	0.403642	0.453589	0.255255	0.412267	0.075179	0.266910	0.436636	0.392485	0.481695	0.267590	1.010631	0.511834	0.681012	0.930202	0.754125	-0.210186	-0.242852	0.316096	0.294637	0.231751	0.211765	0.386259	0.459928	0.491233	0.451121	0.286975	0.452749	0.596586	0.003329	0.416878	0.476617	0.434615	0.426710	0.798244	0.655117	0.730311	0.825028	0.681012	0.476617	0.229807	0.102109	0.403642
YDL215C	-0.097408	-0.343671	-0.209005	0.010114	-0.097203	0.126561	0.258536	0.234497	0.208283	-0.029726	0.248565	0.060069	0.145089	0.258913	0.015689	0.440411	0.161121	0.300301	0.114396	0.025594	-0.101625	-0.166997	-0.182583	-0.296294	-0.133521	-0.264056	-0.307255	-0.142055	0.152738	0.219464	0.296841	0.120095	0.298255	-0.116540	0.089613	0.080301	0.011970	0.246077	0.146751	0.231375	0.219756	0.131579	-0.161001	-0.057324	-0.209304	-0.080231	-0.207439	-0.133024
YDL216C	-0.087746	0.094425	-0.111162	-0.229041	-0.028055	-0.070619	-0.267281	-0.100979	0.116674	0.099859	0.192937	0.140422	0.140866	0.248565	-0.277301	0.452014	-0.342797	-0.365346	-0.477620	-0.084769	-0.141208	-0.078281	-0.025011	-0.280240	0.028087	0.010114	-0.058850	-0.234453	-0.024519	-0.128491	-0.135247	0.184221	0.864306	0.084946	0.227044	0.039626	-0.303722	-0.012109	0.035213	-0.143309	0.115777	0.269618	-0.156112	-0.086170	-0.303722	-0.006342	-0.056395	-0.281639
YDL217C	-0.037855	0.181956	0.124370	0.078586	0.063879	0.049911	0.087725	-0.036409	0.249939	0.171652	-0.111536	-0.046995	-0.086391	-0.313742	-0.356544	-0.160744	0.036498	-0.060459	0.024289	-0.049685	0.087926	0.097638	-0.174246	-0.129532	-0.160306	-0.008201	0.091124	0.109308	0.145785	0.038398	0.152224	-0.001477	-0.030410	0.131147	-0.009772	-0.053342	-0.089365	-0.118898	-0.270933	-0.077362	-0.245942	-0.009554	0.015892	0.006030	0.186889	-0.110029	-0.164720	-0.136471
YDL218W	-0.055017	0.053747	-0.229350	-0.011498	-0.359771	-0.327640	-0.338806	-0.283888	-0.062026	-0.074659	-0.332152	-0.320284	-0.102728	-0.124321	0.099859	0.280143	0.175280	0.079882	0.094685	-0.223667	0.055347	-0.133736	-0.055187	-0.024860	-0.122362	-0.079888	0.031928	-0.156871	-0.051332	-0.144439	-0.196867	-0.122527	-0.177065	-0.269601	-0.170243	-0.194211	-0.073443	0.119652	0.126561	0.325003	0.126376	0.190836	-0.032786	-0.130003	-0.256683	-0.392298	-0.409967	-0.145108
YDL220C	-0.301786	0.383851	0.099997	-0.234841	-0.528463	-0.712223	-0.587156	-0.211736	0.106733	0.367613	-0.171339	0.167790	0.368808	-0.182583	-0.340967	-0.414873	-0.386050	-0.460028	-0.167610	-0.159640	0.311169	0.341700	0.452749	0.434615	0.530698	-0.032786	-0.194857	-0.348906	-0.556612	-0.900773	-0.297383	-0.342275	-0.074027	-0.002011	-0.405410	0.096383	0.482801	-0.626833	-0.343671	-0.376999	-0.032786	-0.408831	-0.282883	-0.332593	0.807528	0.434615	0.173592	0.080530
YDL222C	-0.754060	-0.374356	0.019313	-0.391642	-0.163285	-0.435233	-0.156871	0.032911	-0.015899	-0.760380	-0.059309	-0.016916	0.346070	0.097146	-0.169172	-0.403932	-0.137810	0.130224	-0.009202	0.067292	0.321043	-0.298266	-0.358686	0.185400	0.539816	-0.520791	-0.475664	-0.369086	-0.424185	-0.671126	-0.440593	0.140244	0.040722	0.098257	-0.400704	-0.279854	0.086729	0.121444	0.057699	-0.056630	0.134099	-0.249213	-0.131896	0.336962	0.247402	0.011567	-0.016916	-0.261486
YDL223C	-0.427870	-0.360185	-0.327640	-0.141642	-0.201772	-0.520791	-0.313742	-0.010550	0.185400	0.206993	-0.273845	0.097408	0.006876	-0.018760	0.056127	0.076932	0.028087	0.161880	0.074732	-0.188937	-0.141436	0.010535	0.009683	-0.008419	0.319758	-0.406761	-0.260365	-0.336718	-0.199525	-0.205611	-0.104688	-0.039156	0.080530	-0.267706	0.140866	-0.099444	-0.196060	-0.093441	-0.006884	0.012404	-0.068537	0.024503	-0.071299	-0.340967	-0.113154	-0.102924	-0.111162	0.196657
YDL224C	-0.126827	0.204196	0.175739	0.263733	0.208508	0.026055	0.117371	0.056127	-0.019098	0.030714	0.176411	-0.287383	-0.189893	-0.261878	-0.052212	-0.203380	0.050157	-0.035283	-0.314495	-0.205611	-0.280240	-0.092574	0.157411	-0.288602	0.063137	0.119901	0.098257	0.089411	0.148187	0.037126	0.064524	-0.204829	-0.100792	-0.056014	-0.122933	-0.110920	-0.092292	-0.258924	-0.150653	-0.137615	-0.064003	-0.168401	-0.244031	-0.305015	-0.212515	-0.049159	-0.038389	-0.079692
YDL226C	0.171414	0.301317	0.113218	0.001350	-0.071532	-0.160101	0.048193	0.102955	0.232902	0.105254	0.202667	0.000418	0.109308	0.140244	-0.188139	-0.107149	-0.066798	-0.091641	-0.301786	0.157631	-0.257939	0.309866	0.310247	0.161340	0.300654	0.316096	0.163358	0.007772	-0.101625	-0.164720	-0.012949	0.129756	0.028896	0.186558	0.087725	0.104718	0.051987	0.014774	-0.273482	-0.180772	-0.174057	-0.027712	-0.057900	-0.118103	-0.005409	0.238365	0.436011	0.054509
YDL227C	1.340230	2.217099	2.496404	1.758552	2.496404	2.496404	2.335384	2.884677	2.657205	2.335384	2.496404	2.496404	2.657205	2.011990	-0.244329	-1.203153	-1.163185	-0.671126	0.182437	0.528259	1.355584	1.799361	1.324023	1.563192	0.944637	2.335384	2.884677	2.335384	2.217099	2.884677	2.657205	2.884677	2.496404	2.496404	2.217099	2.496404	2.657205	1.860406	-0.446456	-1.357251	-1.334105	-0.849945	0.064524	0.378938	0.925492	1.667005	1.799361	1.758552
YDL228C	0.063712	0.068031	0.101512	0.131753	0.009683	-0.193962	0.003109	0.119464	0.074568	0.166506	0.329571	-0.039862	0.042963	0.370027	0.038802	0.359254	0.211511	0.284452	0.327717	0.250288	0.167790	0.030510	0.251032	0.097638	0.155445	0.177640	0.128844	0.046189	0.206993	0.024503	0.121854	-0.157893	0.156731	-0.015256	0.153941	0.188678	0.237996	0.267199	0.277489	0.080301	0.209383	0.064033	0.280535	0.112598	0.164472	0.182642	-0.000590	0.209026
YDL229W	0.157863	0.190611	0.016704	0.229185	0.070535	0.079435	0.104069	0.179211	0.243772	0.169108	0.145552	0.129993	-0.002011	0.100810	0.199483	-0.148913	0.054509	0.156731	0.189862	0.039318	0.092241	-0.076136	-0.027177	0.092656	-0.141208	0.150216	0.171199	0.033787	0.134099	0.095330	0.212608	0.014577	0.224226	0.077463	0.153669	0.176266	0.195923	0.157863	0.002137	0.074166	-0.008201	0.038211	-0.055017	-0.084971	0.077463	0.134571	-0.015415	0.095775
YDL231C	0.213529	0.246714	0.147230	0.477620	0.176266	0.436636	0.154675	0.295554	0.347353	0.211511	0.345574	0.405124	0.187682	0.390210	0.331816	0.459928	0.422814	0.282899	0.187682	0.300956	0.038596	-0.014666	-0.180269	0.133635	-0.040649	0.229807	0.218607	0.174495	0.393925	0.499576	0.394534	0.568156	0.483622	0.226228	0.197508	0.190105	0.170711	0.374855	0.413720	0.182876	0.563290	0.273892	0.091757	0.467519	-0.215714	-0.072994	-0.139314	0.045123
YDL232W	-1.257555	-1.385994	-1.412812	-1.689215	-1.317083	-2.534401	-1.689215	-1.317083	-1.498844	-1.412812	-2.534401	-1.385994	-0.860636	-0.770261	-1.069046	0.115132	-1.773947	-0.925195	-1.498844	-1.277801	-1.689215	-1.978077	-0.534587	-0.403133	-0.592391	-1.537934	-1.235094	-1.462039	-1.299210	-1.773947	-0.757753	-1.125666	-1.003039	-1.978077	-1.317083	-2.173676	-1.585488	-1.462039	-0.435233	-1.050754	-0.931355	-1.069046	-1.537934	-0.724019	-0.432575	-1.277801	-2.173676	-1.385994
YDL234C	-0.802481	-1.040627	-0.712223	0.011567	0.072514	0.388385	0.206450	0.235292	0.530698	0.060743	0.273479	0.246714	0.134299	0.164949	0.084946	0.117815	-0.076347	0.302645	0.140010	0.173771	0.130695	0.202984	0.302227	0.486170	-0.390975	-1.125666	-0.550115	-0.132605	0.313366	0.192937	0.166753	0.477620	0.506295	0.413720	0.230446	0.149042	0.057289	0.091757	0.178167	0.223903	0.172506	0.374855	0.441182	0.185099	0.112782	0.135469	0.079004	0.226476
YDL235C	-0.036206	-0.209304	-0.228122	-0.120808	-0.022833	0.078586	-0.098976	-0.099444	0.028446	0.145284	-0.055605	-0.144662	-0.108584	-0.265565	-0.068355	-0.088113	0.068384	-0.077153	-0.228122	-0.419591	-0.000228	-0.208074	-0.400704	-0.400092	-0.278386	-0.249569	-0.173797	0.003547	0.096572	0.149316	0.047650	0.043982	-0.043961	-0.268381	-0.118898	-0.039862	-0.225864	-0.172958	-0.282032	-0.128712	-0.126127	-0.062230	0.035213	-0.073443	-0.197087	-0.295925	-0.369086	-0.133521
YDL236W	0.725257	-0.571078	-0.088855	0.710135	0.457226	0.622689	0.303441	0.435305	0.423557	0.055347	0.864306	0.483622	-0.196060	0.148187	0.570670	0.313366	1.195862	-0.197087	0.398200	0.611712	-0.338210	0.204750	-0.083445	0.499576	0.098424	0.004516	0.045760	0.240701	0.501811	0.576095	0.399386	0.258536	0.351810	0.481695	0.319758	0.194618	0.484406	-0.036633	-0.194857	0.352364	0.098815	0.141124	0.272815	0.103468	0.298712	-0.014884	-0.094971	0.206701
YDL238C	-0.423545	-0.495347	-0.185138	-0.486321	-0.031032	0.007223	-0.087152	0.352364	0.277881	-0.398650	0.422814	0.333635	0.453589	0.277881	-0.216543	0.140244	-0.165306	-0.295436	0.052194	0.170711	0.174718	0.227989	0.044348	0.114641	0.108621	-0.538009	-0.380669	-0.433891	-0.108584	-0.097203	0.051613	0.811843	0.825028	0.339692	0.283325	0.348835	0.055961	0.030069	0.149780	0.202984	1.092544	0.256146	0.147932	0.237996	0.245110	0.220951	0.549099	0.140673
YDL240W	0.148462	0.565127	0.864306	1.083050	0.788074	0.579343	0.550268	0.563290	0.247691	0.309537	0.346886	0.318753	0.655117	0.609875	0.317077	0.663247	0.648576	0.170934	0.046189	0.420578	0.486170	0.465692	0.974040	0.268516	0.117815	0.869307	1.195862	1.113627	0.844295	0.620889	0.620889	0.694223	0.744910	0.369523	0.304629	0.304217	0.430899	0.496876	0.844295	0.539816	0.627767	0.337910	0.373034	0.773064	0.093267	0.522287	0.655117	0.505424
YDL241W	-0.325017	-0.805946	-0.251564	0.058768	0.140010	0.157863	-1.978077	-0.136960	-0.439264	0.114396	-0.234841	-0.567715	-0.480592	-0.113386	-0.229939	0.014966	-0.534587	-0.211107	-0.535750	-0.301115	0.070083	-0.042234	0.160228	0.055556	-1.163185	-0.602366	-0.431010	0.252066	-0.143589	0.081357	-0.067273	-0.067058	-0.345156	0.276069	-0.231088	-0.301786	-0.420376	-0.167198	-0.357134	-0.090142	-0.405410	-0.374356	-0.230769	-0.171586	-0.036024	-0.071064	0.010925	-0.184151
YDL243C	-0.452188	-0.590830	0.362248	-0.258537	-0.307669	-0.660447	-0.595581	-0.647980	-0.705899	-0.315961	-0.682763	-0.260365	0.258201	-0.607231	-0.619326	-0.234841	-0.626833	-0.678152	0.099679	-0.040077	0.379573	0.914259	0.659109	1.355584	0.572164	-0.509034	-0.078502	-0.306801	-0.282496	-0.831188	-0.635083	-0.893716	-0.237124	-0.288602	-0.664719	-0.678152	0.414262	-0.159376	0.373034	-0.166064	-0.708921	0.062318	0.925492	-0.408831	1.134473	0.990129	0.463472	0.259867
YDR002W	-0.114522	-0.099648	-0.111536	-0.229939	0.110130	0.047650	0.166239	-0.083849	-0.151547	-0.262303	0.075367	-0.121598	-0.030075	0.058575	0.269618	0.173592	0.273479	0.157411	-0.014424	0.051356	-0.108367	0.277489	0.013603	0.226476	-0.127540	-0.106723	-0.121351	-0.000228	-0.225405	-0.029914	-0.021608	0.034253	-0.196867	-0.120579	-0.093023	-0.009417	0.049715	0.183134	-0.001477	0.176871	0.118470	0.128333	0.017120	0.122068	-0.193085	-0.035836	0.211247	0.108855
YDR004W	0.078369	-0.095745	-0.185388	-0.284601	-0.113386	0.065464	-0.021608	-0.005757	0.263362	0.037740	0.214393	0.201847	0.121213	-0.024126	-0.215714	-0.100792	-0.090544	0.038211	-0.064428	-0.032036	-0.094971	0.111421	0.214393	-0.396709	0.065464	-0.071064	-0.219178	-0.241199	-0.181052	-0.081471	-0.116540	-0.030410	0.103468	0.043147	0.192432	0.076471	0.067086	0.026250	-0.281330	-0.202317	-0.092061	-0.022476	-0.112968	-0.050069	-0.115827	0.142847	0.128333	0.112598
YDR005C	0.061694	-0.117886	-0.217327	-0.174489	-0.172958	-0.002169	0.009468	-0.032786	-0.133971	0.126561	0.372435	-0.060179	0.267590	0.291111	0.323335	0.261702	0.093809	0.194166	0.048574	0.292599	0.059182	0.356049	0.186270	0.139253	-0.099648	-0.135038	-0.234103	-0.250280	-0.202068	-0.104934	0.075532	0.036087	0.054129	0.172847	0.228618	0.257508	0.215171	0.288561	0.254576	0.264064	0.257508	0.103679	0.164192	0.260511	-0.011725	0.284828	0.310247	0.135715
YDR007W	0.210954	0.138736	0.268516	0.478458	0.188678	-0.131008	-0.014424	0.077463	-0.197378	0.602223	0.113645	-0.071755	-0.180772	0.203623	0.260180	0.156731	-0.068355	-0.957401	-0.166774	-0.492447	-0.007037	0.239979	0.058261	0.452749	0.362248	0.155893	0.299929	0.379573	0.211247	-0.176458	-0.098742	-0.165777	-0.278386	-0.088342	-0.190850	0.246077	0.265158	0.249097	0.384542	0.319206	-0.062026	-0.027904	-0.035136	-0.343671	0.000418	-0.280240	-0.035283	-0.127540
YDR009W	-0.124105	-0.055423	0.211247	-0.057324	-0.038389	0.036297	-0.213214	-0.284601	-0.001477	0.171414	-0.423545	-0.121351	0.091124	-0.473070	-0.241199	0.023719	-0.322025	-0.210785	-0.208363	-0.277637	-0.166238	0.204482	0.035902	0.069872	0.246365	-0.177567	0.084749	-0.033212	0.125382	-0.291018	-0.312861	-0.223306	-0.098377	0.012156	-0.378849	-0.231714	-0.182314	-0.101858	0.011347	-0.095197	0.050157	0.116221	0.065888	-0.388448	0.261101	0.221884	0.100810	0.094685
YDR011W	-0.217144	-0.192523	-0.476767	-0.420376	-0.157203	-0.232046	-0.352099	-0.466996	-0.664719	-0.671126	-0.651805	-0.733734	-0.603948	-0.718050	-0.314495	-0.680240	-0.571078	-0.776748	-1.317083	-1.357251	-1.537934	-0.639393	-0.602366	-0.950018	-0.360714	-0.160101	-0.388448	-0.547108	-0.271623	-0.302991	-0.421880	-0.437718	-0.560703	-0.860636	-0.813838	-0.791436	-0.840058	-0.510014	-0.486321	-0.590830	-0.621517	-0.840058	-1.218039	-1.136518	-1.689215	-0.628649	-0.336718	-0.684997
YDR012W	-0.065754	0.066267	-0.083445	0.110780	0.292279	-0.156112	-0.036916	0.197759	-0.044344	0.172847	0.019515	-0.073443	-0.403932	-0.078847	0.002334	-0.018580	0.264806	0.031036	-0.135817	0.178647	-0.191684	-0.817900	-0.455571	-0.365877	0.265484	0.027282	-0.005409	0.115132	0.401688	0.069414	0.041224	-0.456696	-0.190584	0.136834	0.048574	-0.024860	-0.002169	-0.184671	-0.435876	-0.099444	-0.521928	-0.232046	-0.446456	-0.607231	0.279722	-0.359193	-0.527036	-0.399475
YDR013W	0.590315	0.747770	0.060743	-0.168401	-0.297383	-0.181274	0.049715	0.005655	0.032724	-0.079888	0.319206	0.547861	0.520198	0.553288	0.228292	-0.028244	0.126190	0.238979	0.125812	0.135249	0.239172	0.145089	0.101714	0.184613	0.199187	0.710135	0.118470	-0.126827	-0.319220	-0.081048	0.072754	0.063137	-0.032036	0.254576	0.615333	0.558811	0.560557	0.469400	0.001568	0.061513	-0.100979	-0.011725	0.055556	0.091124	0.087157	0.077895	0.073949	0.268516
YDR016C	0.149998	0.186270	-0.249569	-0.052798	0.184820	-0.031242	-0.221592	-0.346717	-0.038959	0.138245	0.008115	-0.795125	-1.111863	-0.068537	0.124602	-0.237124	-0.480592	0.253976	-0.371992	0.003109	0.788074	-0.865021	-0.253270	0.221257	0.002560	0.585890	-0.046995	-0.111989	-0.377646	-0.020611	-0.115827	-0.157379	-0.931355	-0.157893	-0.094735	0.230127	-0.185900	0.134571	0.495096	0.114107	-1.257555	0.176266	0.012404	-0.931355	-0.574292	-1.147233	-0.994651	-0.599378
YDR017C	0.484406	0.452014	0.268955	0.242465	0.343852	0.177427	0.124162	-0.109552	0.078795	0.219464	0.121661	0.292279	0.433682	0.574921	0.803278	0.697189	0.544122	0.458121	0.248857	-0.057691	0.296841	0.245735	0.306162	0.267839	0.126988	0.442722	0.389085	0.376598	0.366493	0.215515	0.055556	0.153941	0.179422	0.174958	0.271100	0.232902	0.326378	0.681012	0.954612	0.611712	0.501811	0.461853	0.231375	0.357563	0.035428	0.276778	0.429331	0.448209
YDR018C	0.197508	0.245404	0.159005	-0.037500	0.033312	-0.103134	-0.063094	0.167530	-0.080231	0.294637	-0.085329	-0.011320	0.177125	0.495951	0.136644	0.201537	0.265484	0.547861	0.161610	0.120994	0.210368	0.008115	0.114396	-0.035836	-0.107659	0.060929	0.225401	0.156731	0.009320	-0.045065	0.228886	0.013186	-0.002696	0.077082	-0.096965	-0.135247	0.076695	0.192432	0.412267	0.279722	0.094425	0.243465	0.195698	0.072514	0.292279	0.284095	0.301317	0.374855
YDR019C	-0.093653	-0.054359	-0.178255	-0.328895	-0.086771	-0.189893	-0.243698	-0.208363	-0.349899	-0.386593	-0.230769	-0.040077	-0.052992	0.032535	0.081756	0.020863	0.061513	-0.144439	-0.299013	-0.419098	-0.607231	-0.844434	-0.351100	-0.541665	-0.238198	-0.013152	-0.127078	-0.239933	-0.228122	-0.284323	-0.199759	-0.369527	-0.154073	-0.605706	-0.223306	-0.248846	-0.178255	-0.074027	0.179953	-0.063547	0.064719	-0.253984	-0.460909	-0.400092	-0.653914	-0.459218	-0.182838	-0.490485
YDR021W	0.123191	0.258536	0.606742	0.444521	0.468495	0.309107	0.060309	-0.035836	0.087538	-0.095378	0.068801	0.278274	0.255690	0.587497	0.361756	0.670375	0.509357	0.389673	0.232657	0.266230	0.158350	0.389673	0.316096	0.411652	-0.182052	0.140244	0.704807	0.457226	0.159412	0.214096	0.082388	0.381093	0.259537	0.129084	0.047202	0.163143	0.232043	0.399906	0.537155	0.681012	0.672439	0.557797	0.267839	0.345574	-0.006342	0.384542	0.393155	0.508365
YDR022C	-0.111162	-0.144439	-0.298266	0.262731	-0.293815	-0.437718	-1.040627	-0.511184	-0.435876	0.026630	-0.187143	-0.370461	-0.226560	0.214096	0.018071	0.135249	0.241020	-0.106723	-0.020271	-0.239339	0.033520	-0.257407	-0.240515	0.035213	-0.376999	-0.112286	-0.207099	-0.062230	-0.400092	-0.192266	-0.321205	-1.020830	-0.322025	-0.167395	-0.400092	0.099859	-0.095378	0.446001	0.045506	0.216218	-0.540459	-0.084971	-0.625010	-0.447882	-0.082648	-0.741783	-0.065087	-0.160306
YDR023W	0.183955	0.398200	0.178167	0.357563	0.392485	0.020686	0.284095	0.170046	0.106941	0.288839	0.285190	-0.137182	-0.397296	0.167790	-0.073443	0.104069	-0.023202	-0.007037	0.198312	-0.060459	-0.122169	-0.095745	0.257793	0.512989	0.153178	0.121213	0.151965	-0.167395	-0.314997	-0.205117	0.146484	0.241468	0.058768	0.084749	-0.669077	0.534836	0.161610	-0.531396	0.255690	0.398200	0.363268	0.534836	0.417731	0.268516	0.444521	0.212887	0.249097	-0.119144
YDR025W	0.282202	0.004730	0.008685	0.256795	-0.226097	-0.090801	0.155445	-0.296294	0.142376	0.304217	-0.066232	-0.049321	-0.233032	0.157411	-0.001668	-0.190127	0.042112	0.104499	0.016136	0.194900	-0.067058	0.039318	-0.045527	0.063712	0.008115	0.060565	0.056127	0.013778	0.054907	0.218260	0.090246	0.085822	0.210954	0.091993	0.112347	0.217778	0.070535	0.019827	0.194618	0.010114	-0.131008	0.018294	-0.218577	0.081154	-0.126348	0.018071	-0.245287	-0.194857
YDR026C	-0.231401	0.084339	-0.007037	0.139489	-0.053550	0.187934	0.370508	0.051804	-0.420376	0.044348	0.298011	0.439412	0.002560	0.345079	0.448934	0.225950	0.436011	0.062933	0.211511	0.344531	0.360709	0.298712	0.293751	0.300301	-0.224816	0.092856	0.170046	0.209026	0.095959	0.663247	0.012608	0.138963	0.192162	0.000783	0.082388	0.174495	0.164472	0.177640	0.515445	0.132699	0.352364	0.215897	0.032150	0.212052	0.210954	-0.020611	0.089411	0.130920
YDR027C	0.091325	0.455476	0.245404	0.239630	0.317837	-0.075768	0.064524	-0.092061	-0.227825	-0.116540	-0.279854	0.202115	0.072153	0.387812	0.277157	0.000233	0.063137	-0.236110	0.058394	0.076040	0.152224	0.119464	0.270007	0.224825	0.219756	0.291476	-0.023388	0.296396	0.217778	0.079218	0.029300	-0.178440	-0.253270	-0.016695	-0.059064	0.348358	0.184221	0.386259	0.312022	0.524540	0.249664	0.146484	0.046774	0.238365	0.042963	0.220069	0.199187	0.101512
YDR029W	0.245735	-0.237916	0.859927	0.108855	0.057699	-0.403932	0.009683	0.105719	-0.519513	-0.383914	-0.406761	0.073289	0.418316	-0.359193	0.013778	-0.281639	0.083866	-0.463543	0.129084	-0.295436	0.315042	0.659109	1.860406	1.448563	0.936782	-0.201772	0.135715	0.495096	-0.126348	-0.739440	-0.210496	-0.766297	-0.544069	-0.000590	-0.496517	0.214934	0.652609	-0.369930	0.152738	-0.314997	-0.538009	0.291881	0.224825	-0.822042	0.920365	1.860406	0.996974	1.400749
YDR032C	-0.817900	-0.582466	-0.540459	-0.493432	-0.422747	-0.245942	-0.572669	0.085196	-0.203380	0.004730	0.006030	-0.012949	0.118470	-0.085329	-0.048179	-0.191971	-0.121351	-0.183075	-0.238788	-0.297383	-0.201197	-0.364015	-0.397296	-0.343264	-0.229041	-0.645709	-0.587156	-0.511184	-0.527036	-0.369930	-0.244659	-0.183348	-0.151547	0.010925	0.069872	0.082388	0.080982	-0.022476	-0.237124	-0.140233	-0.184151	-0.296294	-0.359771	-0.239103	0.062534	-0.691667	-0.457389	-0.293815
YDR033W	2.657205	1.593395	1.022223	0.936782	1.340230	2.112200	2.496404	2.112200	1.714185	0.727621	-0.514954	-0.802481	-1.412812	-1.462039	-1.462039	-0.741783	-0.121196	0.733441	1.925833	1.448563	1.010631	0.701822	0.641758	-0.234841	1.667005	1.563192	1.355584	1.054135	1.507983	2.217099	2.496404	2.217099	1.925833	0.776856	-0.406052	-1.111863	-1.412812	-2.173676	-1.334105	-1.031279	-0.077153	0.920365	1.860406	1.799361	0.627767	0.788074	0.531924	-0.270275
YDR034C	0.104314	0.021050	-0.223667	-0.018580	-0.020088	-0.038231	0.078795	-0.131008	0.091993	-0.160744	-0.582466	-0.773787	-0.599378	-0.453064	-0.527036	-0.140494	-0.004542	0.168062	-0.101625	0.005475	-0.270933	-0.005223	-0.104934	-0.383914	-0.401324	-0.068204	-0.202317	0.009864	-0.202563	0.235931	0.294270	0.118470	0.133839	-0.314105	-0.366361	-0.457389	-0.490485	-0.542943	-0.460909	-0.120579	-0.045527	0.132958	0.221884	0.176411	-0.091408	0.040230	-0.194522	-0.333065
