gene,h_cent
GPRC5C,0
GPRIN2,0
GPSM2,0
GRAMD1B,0
GRAP2,0
GRB2,0
GRB7,0
GREB1,0
GREB1L,0
GRHL2,0
GRHPR,0
GRIA2,0
GRIK5,0
GRIN2D,0
GRINA,0
GRIP1,0
GRIP2,0
GRK6,0
GRM4,0
GRM8,0
GRN,0
GSAP,0
GSE1,0
GSN,0
GSPT1,0
GSS,0
GSTCD,0
GSTK1,0
GSTM4,0
GSTO1,0
GTF2A1,0
GTF2B,0
GTF2E1,0
GTF2H1,0
GTF2H5,0
GTF3A,0
GTF3C1,0
GTF3C2,0
GTF3C4,0
GTPBP10 /// LOC101927446,0
GTPBP2,0
GTPBP3,0
GTPBP4,0
GTPBP8,0
GULP1,0
GYG1,0
GYS1,0
H2AFY,0
H3F3A,0
HABP2,0
HABP4,0
HADH,0
HADHA,0
HADHB,0
HAMP,0
HAND2-AS1,0
HARS /// LOC101928623,0
HARS2,0
HAUS2,0
HAUS4 /// MIR4707,0
HAUS6,0
HAX1,0
HBP1,0
HBS1L,0
HCCS,0
HCFC2,0
HDAC1,0
HDAC11,0
HDAC2,0
HDAC3,0
HDAC5,0
HDAC6,0
HDAC7,0
HDAC9,0
HDC,0
HDLBP,0
HEATR6,0
HECTD3,0
HECTD4,0
HEG1,0
HELLS,0
HERC1,0
HES1,0
HEXA,0
HEXA-AS1,0
HEXB,0
HEXIM1,0
HFE,0
HGD,0
HGF,0
HGFAC,0
HGH1,0
HIBCH,0
HIC1,0
HIF1A,0
HIF1AN,0
HILPDA,0
HINFP,0
HINT1,0
HIPK1,0
HIRA,0
HIST1H1D,0
HIST1H2AE,0
HIST1H2AJ,0
HIST1H2BG /// HIST1H2BJ,0
HIST1H2BN,0
HIST1H3E,0
HIST1H3F,0
HIST1H4D,0
HIST1H4H,0
HIST1H4J,0
HIST3H2A,0
HIVEP1,0
HIVEP2,0
HIVEP3,0
HJURP,0
HK3,0
HLF,0
HLX,0
HMBS,0
HMG20A,0
HMGB2,0
HMGB3,0
HMGCL,0
HMGCR,0
HMGCS2,0
HMGXB3,0
HNMT,0
HNRNPA1,0
HNRNPA3,0
HNRNPA3P1,0
HNRNPC,0
HNRNPD,0
HNRNPF,0
HNRNPH1,0
HNRNPH2 /// RPL36A-HNRNPH2,0
HNRNPK,0
HNRNPL,0
HNRNPM,0
HNRNPR,0
HNRNPU,0
HNRNPUL1,0
HOMER2,0
HOXA2,0
HOXA4,0
HOXB13,0
HOXB2,0
HOXB3,0
HOXB6,0
HOXB7,0
HOXC13,0
HOXC4,0
HOXC5,0
HOXC6,0
HOXC8,0
HOXD3 /// HOXD4 /// LOC401021,0
HPCA,0
HPN,0
HPS1,0
HPS5,0
HRASLS,0
HRH1,0
HRH2,0
HRK,0
HS3ST3B1,0
HSD17B12,0
HSD17B14,0
HSD17B4,0
HSDL2,0
HSF2BP,0
HSP90AA1,0
HSP90B1,0
HSPA12A,0
HSPA14,0
HSPA5,0
HSPA9,0
HSPB11,0
HSPB6,0
HSPB8,0
HSPBAP1,0
HSPBP1,0
HSPD1,0
HSPG2,0
HTATSF1,0
HTT,0
HUNK,0
HUS1,0
HYAL3,0
HYOU1,0
IARS,0
IBA57,0
IBTK,0
ICA1,0
ICAM3,0
ICAM5,0
ID1,0
ID2,0
IDE,0
IDH1,0
IDH3B,0
IDI1,0
IDO1,0
IDUA,0
IER5,0
IFI16,0
IFI44L,0
IFI6,0
IFIH1,0
IFIT5,0
IFNAR2,0
IFNGR1,0
IFRD1,0
IFT140,0
IFT20,0
IFT22,0
IFT46,0
IFT52,0
IFT74,0
IFT88,0
IGF1,0
IGF1R,0
IGFBP2,0
IGFBP3,0
IGFBP6,0
IGFLR1,0
IGHMBP2,0
IGSF1,0
IGSF3,0
IGSF9B,0
IK,0
IKZF2,0
IKZF3,0
IKZF4,0
IL10,0
IL10RA,0
IL10RB,0
IL13RA1,0
IL13RA2,0
IL15,0
IL15RA,0
IL16,0
IL17B,0
IL17RC,0
IL18,0
IL1R2,0
IL1RAP,0
IL1RN,0
IL23A,0
IL2RA,0
IL6,0
IL6R,0
IL6ST,0
IL7,0
ILF2,0
ILKAP,0
ILVBL,0
IMP3,0
IMPA2,0
IMPACT,0
IMPDH1,0
ING1,0
INHA,0
INHBA,0
INO80B,0
INPP4A,0
INPP4B,0
INPP5A,0
INPP5B,0
INPP5D,0
INPP5F,0
INPP5K,0
INSIG1,0
INSR,0
INTS12,0
INTS7,0
INTS8,0
INVS,0
IP6K2,0
IPCEF1,0
IPO4,0
IPO7,0
IPP,0
IPPK,0
IQCA1,0
IQCC,0
IQCE,0
IQCG,0
IQCH,0
IQCK,0
IRAK4,0
IREB2,0
IRF3,0
IRX4,0
IRX5,0
ISCA1,0
ISCU,0
ISG20,0
ISLR,0
IST1,0
ITFG2,0
ITGA1,0
ITGA2,0
ITGA3,0
ITGA5,0
ITGA7,0
ITGA9,0
ITGAL,0
ITGAM,0
ITGB1BP1,0
ITGB2,0
ITGB3BP,0
ITGB4,0
ITGB5,0
ITGB7,0
ITIH3,0
ITIH4,0
ITK,0
ITM2B,0
ITPA,0
ITPR1,0
ITPR3,0
ITSN1,0
ITSN2,0
IVD,0
IVNS1ABP,0
JADE1,0
JAG1,0
JAK1,0
JAKMIP2,0
JMJD1C,0
JMJD6,0
JUP,0
KALRN,0
KANK1,0
KANK2,0
KANSL1L,0
KANSL2,0
KARS,0
KAT5,0
KAT7,0
KAT8,0
KATNA1,0
KATNBL1,0
KAZN,0
KBTBD2,0
KCNAB1,0
KCNAB3,0
KCND1,0
KCND2,0
KCNIP2,0
KCNJ13,0
KCNJ15,0
KCNJ3,0
KCNK1,0
KCNK15,0
KCNK2,0
KCNK3,0
KCNK5,0
KCNMA1,0
KCNMB4,0
KCNN3,0
KCNN4,0
KCNQ1,0
KCNQ3,0
KCTD13,0
KCTD2,0
KCTD3,0
KCTD7 /// RABGEF1,0
KDELC1,0
KDM2A,0
KDM3A,0
KDM3B,0
KDM4A,0
KDM4B,0
KDM4C,0
KDM4D,0
KDM5A,0
KDM5C,0
KDR,0
KHDRBS3,0
KHNYN,0
KIAA0100,0
KIAA0319,0
KIAA0391,0
KIAA0586,0
KIAA0753,0
KIAA0895,0
KIAA0930,0
KIAA1109,0
KIAA1211L,0
KIAA1324,0
KIAA1614,0
KIDINS220,0
KIF13A,0
KIF15,0
KIF16B,0
KIF17,0
KIF1A,0
KIF1B,0
KIF20A,0
KIF21B,0
KIF22,0
KIF23,0
KIF25,0
KIF2A,0
KIF2C,0
KIF3A,0
KIF3B,0
KIF5C,0
KIFAP3,0
KIN,0
KITLG,0
KIZ,0
KLC1,0
KLC2,0
KLF11,0
KLF5,0
KLF9,0
KLF7,0
KLHDC10,0
KLHDC2,0
KLHDC4,0
KLHDC8A,0
KLHL12,0
KLHL25,0
KLHL28,0
KLHL3,0
KLHL35,0
KLHL7,0
KLK1,0
KLK10,0
KLK11,0
KLK14,0
KLK8,0
KMO,0
KNTC1,0
KPNA1,0
KPNA2,0
KPNA3,0
KPNA6,0
KRCC1,0
KREMEN2,0
KRI1,0
KRIT1,0
KRR1,0
KRT13,0
KRT15,0
KRT19P2,0
KRT4,0
KRT5,0
KRT7,0
KRT75,0
KRT8,0
KRT86 /// LOC100509764,0
KRT8P11 /// KRT8P11,0
KSR1,0
KTN1,0
KXD1,0
KYNU,0
L3MBTL1,0
LACTB2,0
LAGE3,0
LAMA3,0
LAMA4,0
LAMB1,0
LAMC1,0
LAMTOR5,0
LANCL1,0
LAPTM4B,0
LARP4,0
LARP4B,0
LARP7,0
LAS1L,0
LAT2,0
LAX1,0
LBR,0
LCK,0
LCP2,0
LDB1,0
LDB2,0
LDHA,0
LDHC,0
LDLR,0
LDLRAD4,0
LDLRAP1,0
LEF1,0
LEP,0
LETMD1,0
LGALS3,0
LGALS8,0
LGMN,0
LGR4,0
LIAS,0
LIG1,0
LIMA1,0
LIMK2,0
LIMS1 /// LIMS3L,0
LIN7A,0
LIN7C,0
LINC00472,0
LINC00894,0
LINC00921 /// ZNF263,0
LINC00939,0
LINC00963,0
LINC01278,0
LIPA,0
LIPE,0
LITAF,0
LLGL2,0
LLPH,0
LMAN2L,0
LMBR1L,0
LMBRD1,0
LMNA,0
LMNB1,0
LMO3,0
LMO4,0
LMO7,0
LNPEP,0
LONP1,0
LONRF1,0
LONRF3,0
LOXL1,0
LOXL2,0
LPAR2,0
LPO,0
LPP,0
LRBA,0
LRCH3,0
LRCH4,0
LRFN3,0
LRFN4,0
LRP10,0
LRP12,0
LRP1B,0
LRP3,0
LRP8,0
LRPPRC,0
LRRC1,0
LRRC23,0
LRRC31,0
LRRC36,0
LRRC41,0
LRRC42,0
LRRC49,0
LRRC59,0
LRRC61,0
LRRC75B,0
LRRFIP1,0
LRRFIP2,0
LRRK1,0
LSAMP,0
LSG1,0
LSM4,0
LSM5,0
LSM8,0
LSP1,0
LSR,0
LTBP1,0
LTBP2,0
LTBP3,0
LTBP4,0
LTBR,0
LTN1,0
LUC7L,0
LUC7L3,0
LUM,0
LXN,0
LYPD3,0
LYRM1,0
LYRM2,0
LYRM9,0
LYVE1,0
LZTFL1,0
M6PR,0
MACF1,0
MAD1L1,0
MAD2L1BP,0
MADD,0
MAFB,0
MAFF,0
MAG,0
MAGED1,0
MAGI1,0
MAGIX,0
MAGOH /// MAGOHB,0
MAGOHB,0
MALT1,0
MAML1,0
MAN1A2,0
MAN2A2,0
MAN2B2,0
MAN2C1,0
MANEA,0
MANSC1,0
MAP1LC3C,0
MAP2,0
MAP2K4,0
MAP2K6,0
MAP3K1,0
MAP3K11,0
MAP3K12,0
MAP3K13,0
MAP3K14,0
MAP3K2,0
MAP3K3,0
MAP3K6,0
MAP3K9,0
MAP4K1,0
MAP4K3,0
MAP4K4,0
MAP4K5,0
MAP6D1,0
MAP7D3,0
MAP9,0
MAPK10,0
MAPK14,0
MAPK8,0
MAPK8IP1,0
MAPK9,0
MAPKAP1,0
MAPKAPK2,0
MAPRE2,0
MARCKS,0
MARK1,0
MARK2,0
MARK3,0
MARK4,0
MARS /// MIR6758,0
MAST2,0
MAST4,0
MATR3 /// SNHG4,0
MAU2,0
MB,0
MBD1,0
MBD5,0
MBIP,0
MBNL1,0
MBNL3,0
MBOAT2,0
MBP,0
MBTD1,0
MBTPS1,0
MC1R,0
MCC,0
MCCC1,0
MCF2L,0
MCF2L2,0
MCFD2,0
MCL1,0
MCM2,0
MCM3,0
MCM3AP,0
MCM4,0
MCM7,0
MCMBP,0
MCTP1,0
MCTP2,0
MDH1,0
MDH2,0
MDM2,0
MDM4,0
MEAF6,0
MECOM,0
MECP2,0
MECR,0
MED12,0
MED13L,0
MED14,0
MED17,0
MED24,0
MED25,0
MED28,0
MED4,0
MED6,0
MED7,0
MEF2B /// MEF2BNB /// MEF2BNB-MEF2B,0
MEF2C,0
MEF2D,0
MEG3,0
MEIS1,0
MEIS2,0
MEN1,0
MEPCE,0
MERTK,0
MET,0
METAP2,0
METTL1,0
METTL13,0
METTL18,0
METTL3,0
METTL5,0
METTL7A,0
METTL9,0
MFAP1,0
MFAP3,0
MFAP4,0
MFGE8,0
MFNG,0
MFSD1,0
MFSD10,0
MFSD11,0
MFSD5,0
MFSD6,0
MFSD9,0
MGA,0
MGAT4A,0
MGAT5,0
MGLL,0
MGRN1,0
MGST2,0
MGST3,0
MICAL2,0
MICAL3,0
MICU1,0
MID1,0
MID1IP1,0
MIER2,0
MINK1,0
MINOS1-NBL1 /// NBL1,0
MIP,0
MIPEP,0
MIS12,0
MIS18BP1,0
MKI67,0
MKL1,0
MKLN1,0
MKNK1,0
MKRN1,0
MKS1,0
MLANA,0
MLEC,0
MLLT10,0
MLLT3,0
MLPH,0
MLST8,0
MLYCD,0
MMACHC,0
MMADHC,0
MMD,0
MME,0
MMP2,0
MMP24,0
MNAT1,0
MNS1,0
MOB1A,0
MOB3B,0
MOB4,0
MOCS1,0
MOCS3,0
MON2,0
MORF4L1,0
MORF4L2,0
MPDU1,0
MPDZ,0
MPHOSPH10,0
MPHOSPH6,0
MPHOSPH8,0
MPHOSPH9,0
MPI,0
MPP1,0
MPP5,0
MPRIP,0
MPV17,0
MPZL1,0
MPZL2,0
MRAS,0
MRC2,0
MRFAP1L1,0
MRGBP,0
MROH7,0
MROH7-TTC4 /// TTC4,0
MRPL11,0
MRPL18,0
MRPL19,0
MRPL2,0
MRPL22,0
MRPL24,0
MRPL33,0
MRPL35,0
MRPL4,0
MRPL44,0
MRPL46,0
MRPL48,0
MRPL49,0
MRPL52,0
MRPL57,0
MRPS11,0
MRPS12,0
MRPS14,0
MRPS15,0
MRPS16,0
MRPS18A,0
MRPS2,0
MRPS22,0
MRPS28,0
MRPS31,0
MRPS33,0
MRTO4,0
MS4A1,0
MS4A6A,0
MSH2,0
MSH6,0
MSL2,0
MSX1,0
MTA1,0
MTA2,0
MTCH2,0
MTCL1,0
MTDH,0
MTFR1,0
MTHFD1,0
MTHFD2,0
MTHFD2L,0
MTHFSD,0
MTIF2,0
MTMR1,0
MTMR11,0
MTMR2,0
MTMR4,0
MTMR6,0
MTPAP,0
MTR,0
MTRF1,0
MTRF1L,0
MTSS1,0
MTUS1,0
MTUS2,0
MTX1,0
MTX2,0
MUC1,0
MUC3A /// MUC3B,0
MUM1,0
MUS81,0
MUT,0
MUTYH,0
MVB12B,0
MVP,0
MXD1,0
MXI1,0
MXRA7,0
MYB,0
MYBL1,0
MYBPC1,0
MYCBP2,0
MYEF2,0
MYH14,0
MYH9,0
MYL12A,0
MYL12B,0
MYL6,0
MYL6B,0
MYNN,0
MYO15B,0
MYO1B,0
MYO1C,0
MYO1E,0
MYO6,0
MYO9A,0
MYO9B,0
MYOF,0
MYOM1,0
MYOZ3,0
MZB1,0
MZF1,0
MZT2A /// MZT2B /// PHGDH,0
N4BP1,0
N4BP2L1,0
N4BP2L2,0
NAA15,0
NAA16,0
NAB2,0
NABP2,0
NACA,0
NACAP1,0
NADK,0
NADSYN1,0
NAGA,0
NAGK,0
NAGLU,0
NAGPA,0
NAMPT,0
NAP1L1,0
NARF,0
NARS2,0
NASP,0
NAT10,0
NAT6,0
NAT9,0
NAV2,0
NAV3,0
NBEA,0
NBEAL1 /// RPL12,0
NBL1,0
NBN,0
NBPF1,0
NBR1,0
NCALD,0
NCAM2,0
NCAPD2,0
NCAPD3,0
NCAPG,0
NCAPG2,0
NCBP1,0
NCBP2,0
NCF2,0
NCK2,0
NCKAP1,0
NCKAP1L,0
NCLN,0
NCOA4,0
NCOR1,0
NCOR2,0
NDEL1,0
NDOR1,0
NDRG1,0
NDRG2,0
NDRG3,0
NDST1,0
NDST2,0
NDUFA1,0
NDUFA2,0
NDUFA4,0
NDUFA4L2,0
NDUFA5,0
NDUFA7,0
NDUFAF3,0
NDUFAF5,0
NDUFAF7,0
NDUFB2,0
NDUFB3,0
NDUFB4,0
NDUFB5,0
NDUFC1,0
NDUFC2 /// NDUFC2-KCTD14,0
NDUFS1,0
NDUFS2,0
NDUFS5 /// RPL10,0
NDUFV1,0
NEBL,0
NECAP1,0
NECAP2,0
NEDD4,0
NEDD4L,0
NEDD8,0
NEK1,0
NEK4,0
NEK7,0
NEK9,0
NELFCD,0
NELL2,0
NEMF,0
NES,0
NEURL1,0
NF2,0
NFASC,0
NFAT5,0
NFATC4,0
NFE2,0
NFE2L1,0
NFE2L2,0
NFE2L3,0
NFIB,0
NFKB2,0
NFKBIA,0
NFKBIB,0
NFKBIE,0
NFU1,0
NFX1,0
NFYA,0
NFYB,0
NGDN,0
NGLY1,0
NGRN,0
NHEJ1 /// SLC23A3,0
NIF3L1,0
NIN,0
NINL,0
NIPAL2,0
NIPAL3,0
NIPSNAP1,0
NIT2,0
NKAIN1,0
NKX2-2,0
NKX2-5,0
NKX3-2,0
NLK,0
NLRP3,0
NMD3,0
NME1,0
NME1-NME2 /// NME2,0
NME7,0
NMI,0
NMNAT2,0
NMT1,0
NMT2,0
NNT,0
NOC3L,0
NOD1,0
NOL11,0
NOL6,0
NOL8,0
NOP10,0
NOP14-AS1,0
NOP16,0
NOS3,0
NOSIP,0
NOTCH2,0
NOVA1,0
NOX5,0
NPAS1,0
NPAS3,0
NPAT,0
NPC1,0
NPC1L1,0
NPEPL1,0
NPHP4,0
NPL,0
NPLOC4,0
NPM1,0
NPM3,0
NPR1,0
NPTN,0
NPTX2,0
NPY1R,0
NQO1,0
NQO2,0
NR1D1 /// THRA,0
NR1H3,0
NR1I3,0
NR2C2,0
NR2E3,0
NR3C2,0
NRAS,0
NRBF2,0
NRCAM,0
NRDE2,0
NREP,0
NRG2,0
NRIP1,0
NRL,0
NRP1,0
NRP2,0
NRSN2,0
NRXN3,0
NSA2,0
NSD1,0
NSDHL,0
NSUN3,0
NSUN6,0
NT5C,0
NT5C2,0
NT5DC3,0
NTNG1,0
NTRK1,0
NTRK2,0
NUBP1,0
NUCKS1,0
NUDC,0
NUDCD3,0
NUDT1,0
NUDT15,0
NUDT2,0
NUDT3,0
NUDT7,0
NUDT9,0
NUMA1,0
NUP107,0
NUP133,0
NUP155,0
NUP160,0
NUP188,0
NUP205,0
NUP214,0
NUP37,0
NUP62CL,0
NUP85,0
NUP88,0
NUPL2,0
NUPR1,0
NVL,0
NXN,0
NXPH4,0
NXT1,0
NXT2,0
NYNRIN,0
OARD1,0
OAS1,0
OAS2,0
OAS3,0
OASL,0
OAT,0
OAZ2,0
OBSCN,0
OBSL1,0
ODAM,0
ODF2,0
OGFOD2,0
OGFOD3,0
OGFR,0
OGG1,0
OGN,0
OGT,0
OIP5,0
OLFM1,0
OLFML2A,0
OLFML2B,0
OLFML3,0
ONECUT2,0
OPA1,0
OPCML,0
OPTN,0
OR7A5,0
ORC1,0
ORC4,0
ORMDL2,0
OS9,0
OSBP2,0
OSBPL10,0
OSBPL2,0
OSBPL7,0
OSBPL8,0
OSBPL9,0
OSER1,0
OSR2,0
OTUD4,0
OTUD7B,0
OVOL2,0
OXA1L,0
OXCT1,0
OXR1,0
OXSM,0
OXSR1,0
P2RX4,0
P2RX7,0
P2RY1,0
P2RY6,0
P4HA1,0
PAAF1,0
PABPC1,0
PABPN1,0
PACRG,0
PACSIN2,0
PAEP,0
PAF1,0
PAFAH1B1,0
PAFAH2,0
PAGR1,0
PAICS,0
PAIP2B,0
PAK1,0
PAK4,0
PAK6,0
PALB2,0
PAM,0
PAMR1,0
PAN2,0
PANK2,0
PAPD7,0
PAPOLA,0
PAQR3,0
PARK7,0
PARL,0
PARP1,0
PARP11,0
PARP12,0
PARP16,0
PARP2,0
PARP3,0
PARP6,0
PARPBP,0
PASK,0
PAX1,0
PAX6,0
PAX8,0
PAX9,0
PAXIP1,0
PBLD,0
PBX1,0
PBX3,0
PC,0
PCBP2,0
PCBP3,0
PCCB,0
PCDH1,0
PCDH12,0
PCDH7,0
PCDHB11,0
PCF11,0
PCGF1,0
PCK2,0
PCLO,0
PCM1,0
PCNP,0
PCNT,0
PCOLCE,0
PCSK1N,0
PCSK6,0
PCTP,0
PCYOX1,0
PCYT1A,0
PCYT2,0
PDAP1,0
PDCD11,0
PDCD5,0
PDCD6IP,0
PDCL,0
PDE11A,0
PDE1B,0
PDE2A,0
PDE4A,0
PDE4D,0
PDE6B,0
PDE6D,0
PDE7B,0
PDE8A,0
PDE8B,0
PDE9A,0
PDGFB,0
PDK2,0
PDLIM1,0
PDLIM2,0
PDLIM4,0
PDP1,0
PDS5A,0
PDZD7,0
PDZRN3,0
PEAK1,0
PECAM1,0
PECR,0
PELP1,0
PER2,0
PERP,0
PEX1,0
PEX10,0
PEX12,0
PEX13,0
PEX14,0
PEX16,0
PEX2,0
PEX3,0
PEX5,0
PEX7,0
PFAS,0
PFDN1,0
PFDN4,0
PFKFB1,0
PFKFB2,0
PFKFB3,0
PFKFB4,0
PFKL,0
PFKM,0
PFKP,0
PFN2,0
PGAM1,0
PGAP1,0
PGAP3,0
PGC,0
PGF,0
PGM3,0
PGRMC2,0
PHACTR1,0
PHACTR4,0
PHB,0
PHC1,0
PHC2,0
PHC3,0
PHF20,0
PHF20L1,0
PHF21A,0
PHF3,0
PHF8,0
PHGDH,0
PHIP,0
PHLDA1,0
PHLDB1,0
PHLPP1,0
PHLPP2,0
PI15,0
PI4KB,0
PIAS3,0
PICALM,0
PIEZO1,0
PIGA,0
PIGB,0
PIGC,0
PIGF,0
PIGG,0
PIGL,0
PIGP,0
PIGR,0
PIGT,0
PIH1D1,0
PIK3C2A,0
PIK3C2G,0
PIK3CA,0
PIK3CB,0
PIK3CD,0
PIK3IP1,0
PIK3R1,0
PIK3R2,0
PIK3R3,0
PIK3R5,0
PIKFYVE,0
PIM1,0
PIM2,0
PINLYP,0
PIP4K2A,0
PIP4K2C,0
PIP5K1A,0
PIP5K1B,0
PIP5K1C,0
PIPOX,0
PITPNB,0
PITPNC1,0
PITRM1,0
PIWIL2,0
PJA2,0
PKD2L2,0
PKM,0
PKMYT1,0
PKP1,0
PKP2,0
PKP4,0
PLA1A,0
PLA2G15,0
PLA2G16,0
PLA2G4C,0
PLA2G6,0
PLAA,0
PLAC1,0
PLAC8,0
PLAG1,0
PLAGL1,0
PLAUR,0
PLBD1,0
PLCB1,0
PLCB2,0
PLCB4,0
PLCD1,0
PLCG1,0
PLCG2,0
PLCH1,0
PLD1,0
PLD2,0
PLEC,0
PLEK2,0
PLEKHA4,0
PLEKHA6,0
PLEKHA8P1,0
PLEKHB1,0
PLEKHB2,0
PLEKHF2,0
PLEKHG3,0
PLEKHH3,0
PLEKHO2,0
PLEKHS1,0
PLGRKT,0
PLIN2,0
PLK1,0
PLK2,0
PLK4,0
PLOD2,0
PLOD3,0
PLP1,0
PLS1,0
PLXDC1,0
PLXNA1,0
PLXNA2,0
PLXND1,0
PMEL,0
PMEPA1,0
PMF1,0
PMFBP1,0
PML,0
PMPCA,0
PMPCB,0
PMVK,0
PNISR,0
PNKP,0
PNO1,0
PNP,0
PNPLA3,0
PNPO,0
PODNL1,0
POGZ,0
POLA2,0
POLD2,0
POLD3,0
POLD4,0
POLDIP2,0
POLDIP3,0
POLE,0
POLG,0
POLG2,0
POLH,0
POLI,0
POLL,0
POLM,0
POLR1B,0
POLR1D,0
POLR1E,0
POLR2A,0
POLR2B,0
POLR2E,0
POLR2K,0
POLR3B,0
POLR3C,0
POLR3F,0
POLR3K,0
POMGNT1,0
POMP,0
POMT2,0
POP1,0
POR,0
PORCN,0
POT1,0
POU2F1,0
POU2F2,0
POU2F3,0
POU5F1B,0
PPA1,0
PPA2,0
PPARD,0
PPAT,0
PPCDC,0
PPCS,0
PPFIA1,0
PPFIA2,0
PPFIA3,0
PPFIA4,0
PPFIBP2,0
PPIA,0
PPIC,0
PPIE,0
PPIEL,0
PPIG,0
PPIH,0
PPIL2,0
PPIL6,0
PPIP5K2,0
PPL,0
PPM1B,0
PPM1D,0
PPM1F,0
PPME1,0
PPOX,0
PPP1CB,0
PPP1R12A,0
PPP1R12B,0
PPP1R13L,0
PPP1R14B,0
PPP1R37,0
PPP1R7,0
PPP2R1A,0
PPP2R2A,0
PPP2R3C,0
PPP2R5A,0
PPP2R5B,0
PPP2R5C,0
PPP2R5D,0
PPP2R5E,0
PPP3R1,0
PPP4C,0
PPP4R2,0
PPP6C,0
PPP6R3,0
PPT1,0
PPWD1,0
PQLC1,0
PQLC3,0
PRC1,0
PRCP,0
PRDM10,0
PRDM4,0
PRDX1,0
PRDX3,0
PRELP,0
PREPL,0
PRICKLE3,0
PRICKLE4 /// TOMM6,0
PRIM2,0
PRKAA1,0
PRKAG2,0
PRKAR1A,0
PRKAR2B,0
PRKCB,0
PRKCD,0
PRKCE,0
PRKCH,0
PRKCI,0
PRKCSH,0
PRKCZ,0
PRKD1,0
PRKD2,0
PRKD3,0
PRKG1,0
PRLR,0
PRMT1,0
PRMT2,0
PRMT5,0
PRMT7,0
PRND,0
PROS1,0
PROSER1,0
PRPF3,0
PRPF38B,0
PRPF4,0
PRPF6,0
PRPSAP1,0
PRPSAP2,0
PRR11,0
PRR13,0
PRR14L,0
PRR15L,0
PRR5,0
PRRC2B,0
PRRG2,0
PRRX1,0
PRSS16,0
PRSS22,0
PRSS23,0
PRSS8,0
PRUNE2,0
PRX,0
PSAP,0
PSEN1,0
PSENEN,0
PSIP1,0
PSKH1,0
PSMA1,0
PSMA3,0
PSMA4,0
PSMA5,0
PSMA7,0
PSMB1,0
PSMB10,0
PSMB2,0
PSMB5,0
PSMB6,0
PSMB7,0
PSMC1,0
PSMC2,0
PSMC3,0
PSMC5,0
PSMC6,0
PSMD1,0
PSMD5,0
PSMD6,0
PSMD7,0
PSMD8,0
PSMD9,0
PSME3,0
PSMF1,0
PSPC1,0
PSRC1,0
PTBP2,0
PTCD3,0
PTCH1,0
PTGDS,0
PTGER3,0
PTGER4,0
PTGR2 /// ZNF410,0
PTK2,0
PTK7,0
PTMS,0
PTOV1,0
PTP4A1,0
PTP4A2,0
PTPN1,0
PTPN12,0
PTPN2,0
PTPN21,0
PTPN4,0
PTPN9,0
PTPRE,0
PTPRF,0
PTPRH,0
PTPRM,0
PTPRO,0
PTPRS,0
PTPRZ1,0
PTRH2,0
PTTG1,0
PTTG1IP,0
PUF60,0
PUM1,0
PUM2,0
PURA,0
PUS7L,0
PWP1,0
PWWP2A,0
PXDN,0
PXMP2,0
PYGL,0
PZP,0
QPCT,0
QPRT,0
QRSL1,0
QSOX1,0
R3HCC1L,0
R3HDM1,0
R3HDM2,0
RAB11A,0
RAB11FIP2,0
RAB11FIP5,0
RAB13,0
RAB14,0
RAB15,0
RAB17,0
RAB1A,0
RAB1B,0
RAB21,0
RAB26,0
RAB27A,0
RAB27B,0
RAB2A,0
RAB30,0
RAB31,0
RAB3GAP2,0
RAB3IL1,0
RAB7A,0
RAB8B,0
RAB9A,0
RABAC1,0
RABEPK,0
RABGAP1L,0
RABGGTA,0
RABGGTB,0
RABIF,0
RABL3,0
RACGAP1,0
RAD23B,0
RAD50,0
RAD51AP1,0
RAD51C,0
RAD52,0
RAD54B,0
RAG1,0
RAI14,0
RALBP1,0
RALGDS,0
RALGPS1,0
RALY,0
RAN,0
RANBP17,0
RANBP2,0
RANBP6,0
RANGAP1,0
RAP1A,0
RAP1GDS1,0
RAP2A,0
RAP2C,0
RAPGEF1,0
RAPGEF2,0
RAPGEF3,0
RAPGEF6,0
RAPGEFL1,0
RARA,0
RARB,0
RARG,0
RARS,0
RASA1,0
RASA3,0
RASAL1,0
RASAL2,0
RASGRP1,0
RASGRP3,0
RASL10A,0
RB1,0
RBBP4,0
RBBP5,0
RBBP7,0
RBCK1,0
RBKS,0
RBL2,0
RBM12B,0
RBM12B-AS1,0
RBM17,0
RBM22,0
RBM23,0
RBM25,0
RBM26,0
RBM28,0
RBM3,0
RBM34,0
RBM38,0
RBM39,0
RBM47,0
RBM48,0
RBM4B,0
RBM5,0
RBM7,0
RBM8A,0
RBMS2,0
RBMS3,0
RBMX2,0
RBP1,0
RBPJ,0
RBPMS,0
RC3H1,0
RC3H2,0
RCAN1,0
RCBTB1,0
RCBTB2,0
RCC1,0
RCHY1,0
RCL1,0
RCN1,0
RCN3,0
RCOR1,0
RDX,0
REC8,0
RECQL4,0
RECQL5,0
REEP2,0
REEP5,0
REL,0
REPS1,0
REPS2,0
RERE,0
REV1,0
REXO2,0
REXO4,0
RFC2,0
RFPL3S,0
RFX1,0
RFXANK,0
RFXAP,0
RGL1,0
RGS12,0
RGS16,0
RGS3,0
RGS5,0
RGS6,0
RGS9,0
RHBDF1,0
RHCG,0
RHEB,0
RHOBTB1,0
RHOC,0
RHOF,0
RHOG,0
RHOH,0
RHOQ,0
RHPN1-AS1,0
RIMS1,0
RIMS3,0
RIN1,0
RIN2,0
RINT1,0
